Retention Time,charge,Light Mass, Light Abundance, Heavy Mass, Heavy Abundance, Ratio
1894.49, 3,560.303894043, 3961981.0, 562.978515625, 2405040.25, 0.60702972831
1894.49, 3,560.306396484, 2751585.5, 562.968444824, 2057822.625, 0.747867956493
1894.49, 3,560.306396484, 2751585.5, 562.970947266, 3712617.75, 1.34926490563
1894.49, 3,560.306396484, 2751585.5, 562.973449707, 4584803.5, 1.66624060928
1894.49, 3,560.306396484, 2751585.5, 562.976013184, 4006884.0, 1.4562091565
1894.49, 3,560.306396484, 2751585.5, 562.978515625, 2405040.25, 0.874056157804
1894.49, 3,560.308898926, 1233504.5, 562.968444824, 2057822.625, 1.6682733018
1894.49, 3,560.308898926, 1233504.5, 562.978515625, 2405040.25, 1.94976203978
1894.49, 3,560.632202148, 2059607.625, 563.301574707, 1305220.75, 0.633723013139
1894.49, 3,560.632202148, 2059607.625, 563.304077148, 2666647.25, 1.29473556887
1894.49, 3,560.632202148, 2059607.625, 563.30657959, 3651191.0, 1.77276047907
1894.49, 3,560.632202148, 2059607.625, 563.309143066, 3530751.25, 1.7142834427
1894.49, 3,560.632202148, 2059607.625, 563.311645508, 2382427.75, 1.15673865307
1894.49, 3,560.63470459, 3255568.25, 563.304077148, 2666647.25, 0.819103469878
1894.49, 3,560.63470459, 3255568.25, 563.30657959, 3651191.0, 1.12152187256
1894.49, 3,560.63470459, 3255568.25, 563.309143066, 3530751.25, 1.08452687177
1894.49, 3,560.63470459, 3255568.25, 563.311645508, 2382427.75, 0.73180089221
1894.49, 3,560.637207031, 3588383.75, 563.304077148, 2666647.25, 0.74313324209
1894.49, 3,560.637207031, 3588383.75, 563.30657959, 3651191.0, 1.01750293569
1894.49, 3,560.637207031, 3588383.75, 563.309143066, 3530751.25, 0.983939148091
1894.49, 3,560.637207031, 3588383.75, 563.311645508, 2382427.75, 0.663927805938
1894.49, 3,560.639709473, 2789397.25, 563.304077148, 2666647.25, 0.955994077215
1894.49, 3,560.639709473, 2789397.25, 563.30657959, 3651191.0, 1.30895339486
1894.49, 3,560.639709473, 2789397.25, 563.309143066, 3530751.25, 1.2657756976
1894.49, 3,560.639709473, 2789397.25, 563.311645508, 2382427.75, 0.854101275822
1894.49, 3,560.642211914, 1447141.125, 563.301574707, 1305220.75, 0.901930521807
1894.49, 3,560.642211914, 1447141.125, 563.304077148, 2666647.25, 1.84270020659
1894.49, 3,560.642211914, 1447141.125, 563.311645508, 2382427.75, 1.64629952728
1894.49, 3,560.642211914, 1447141.125, 563.314147949, 1022376.125, 0.706479905337
1894.49, 3,560.968261719, 1566493.0, 563.640014648, 1492455.0, 0.952736462914
1894.49, 3,560.968261719, 1566493.0, 563.642578125, 1617495.25, 1.03255823677
1894.49, 3,560.968261719, 1566493.0, 563.645080566, 1236370.5, 0.789260149902
1894.49, 3,560.97076416, 1888464.0, 563.640014648, 1492455.0, 0.790301006532
1894.49, 3,560.97076416, 1888464.0, 563.642578125, 1617495.25, 0.856513679901
1894.49, 3,560.97076416, 1888464.0, 563.645080566, 1236370.5, 0.654696356404
1894.49, 3,560.973266602, 1608678.875, 563.640014648, 1492455.0, 0.927751972873
1894.49, 3,560.973266602, 1608678.875, 563.642578125, 1617495.25, 1.00548050648
1894.49, 3,560.973266602, 1608678.875, 563.645080566, 1236370.5, 0.768562650517
1896.37, 3,560.293884277, 1076990.875, 562.965881348, 1450033.375, 1.34637480099
1896.37, 3,560.293884277, 1076990.875, 562.976013184, 1903008.625, 1.76696819739
1896.37, 3,560.296386719, 2317001.5, 562.965881348, 1450033.375, 0.625823235332
1896.37, 3,560.296386719, 2317001.5, 562.968444824, 2699398.25, 1.16503949177
1896.37, 3,560.296386719, 2317001.5, 562.970947266, 3425703.0, 1.47850702729
1896.37, 3,560.296386719, 2317001.5, 562.973449707, 3075189.75, 1.32722820853
1896.37, 3,560.296386719, 2317001.5, 562.976013184, 1903008.625, 0.821323864054
1896.37, 3,560.29888916, 3300656.75, 562.968444824, 2699398.25, 0.817836707801
1896.37, 3,560.29888916, 3300656.75, 562.970947266, 3425703.0, 1.03788526329
1896.37, 3,560.29888916, 3300656.75, 562.973449707, 3075189.75, 0.93169026134
1896.37, 3,560.29888916, 3300656.75, 562.976013184, 1903008.625, 0.576554537214
1896.37, 3,560.301391602, 3308981.25, 562.968444824, 2699398.25, 0.8157792523
1896.37, 3,560.301391602, 3308981.25, 562.970947266, 3425703.0, 1.03527422526
1896.37, 3,560.301391602, 3308981.25, 562.973449707, 3075189.75, 0.929346381156
1896.37, 3,560.301391602, 3308981.25, 562.976013184, 1903008.625, 0.575104082261
1896.37, 3,560.303894043, 2321312.5, 562.965881348, 1450033.375, 0.624660994588
1896.37, 3,560.303894043, 2321312.5, 562.968444824, 2699398.25, 1.16287585148
1896.37, 3,560.303894043, 2321312.5, 562.970947266, 3425703.0, 1.47576123422
1896.37, 3,560.303894043, 2321312.5, 562.973449707, 3075189.75, 1.32476336124
1896.37, 3,560.303894043, 2321312.5, 562.976013184, 1903008.625, 0.819798551466
1896.37, 3,560.306396484, 1047019.75, 562.965881348, 1450033.375, 1.38491501712
1896.37, 3,560.306396484, 1047019.75, 562.976013184, 1903008.625, 1.81754797367
1896.37, 3,560.629638672, 1440149.875, 563.301574707, 1791097.0, 1.24368791825
1896.37, 3,560.629638672, 1440149.875, 563.304077148, 2519465.25, 1.74944656368
1896.37, 3,560.629638672, 1440149.875, 563.30657959, 2513270.25, 1.74514492806
1896.37, 3,560.629638672, 1440149.875, 563.309143066, 1759265.0, 1.22158466319
1896.37, 3,560.632202148, 2383294.75, 563.301574707, 1791097.0, 0.751521397007
1896.37, 3,560.632202148, 2383294.75, 563.304077148, 2519465.25, 1.05713540048
1896.37, 3,560.632202148, 2383294.75, 563.30657959, 2513270.25, 1.0545360577
1896.37, 3,560.632202148, 2383294.75, 563.309143066, 1759265.0, 0.738165096869
1896.37, 3,560.63470459, 2733329.75, 563.301574707, 1791097.0, 0.6552802493
1896.37, 3,560.63470459, 2733329.75, 563.304077148, 2519465.25, 0.921756787669
1896.37, 3,560.63470459, 2733329.75, 563.30657959, 2513270.25, 0.919490321283
1896.37, 3,560.63470459, 2733329.75, 563.309143066, 1759265.0, 0.643634380374
1896.37, 3,560.637207031, 2214192.25, 563.301574707, 1791097.0, 0.80891666024
1896.37, 3,560.637207031, 2214192.25, 563.304077148, 2519465.25, 1.1378710453
1896.37, 3,560.637207031, 2214192.25, 563.30657959, 2513270.25, 1.13507318527
1896.37, 3,560.637207031, 2214192.25, 563.309143066, 1759265.0, 0.794540311484
1896.37, 3,560.639709473, 1209755.125, 563.301574707, 1791097.0, 1.48054508139
1896.37, 3,560.639709473, 1209755.125, 563.309143066, 1759265.0, 1.4542323183
1896.37, 3,560.965759277, 1236032.5, 563.637512207, 1037481.25, 0.839364053939
1896.37, 3,560.965759277, 1236032.5, 563.640014648, 1150925.125, 0.931144711001
1896.37, 3,560.968261719, 1487584.25, 563.637512207, 1037481.25, 0.697426885234
1896.37, 3,560.968261719, 1487584.25, 563.640014648, 1150925.125, 0.773687355859
1896.37, 3,560.97076416, 1266909.125, 563.637512207, 1037481.25, 0.818907394009
1896.37, 3,560.97076416, 1266909.125, 563.640014648, 1150925.125, 0.908451207974
1898.34, 3,560.296386719, 2020248.5, 562.968444824, 3299626.5, 1.63327753987
1898.34, 3,560.296386719, 2020248.5, 562.981018066, 1653528.25, 0.818477652625
1898.34, 3,560.29888916, 4631780.0, 562.968444824, 3299626.5, 0.71238843382
1898.34, 3,560.29888916, 4631780.0, 562.970947266, 6187147.5, 1.33580340603
1898.34, 3,560.29888916, 4631780.0, 562.973449707, 7854715.5, 1.69583086848
1898.34, 3,560.29888916, 4631780.0, 562.976013184, 7042887.5, 1.52055743148
1898.34, 3,560.29888916, 4631780.0, 562.978515625, 4356868.5, 0.940646684428
1898.34, 3,560.301391602, 6880780.0, 562.970947266, 6187147.5, 0.899192751403
1898.34, 3,560.301391602, 6880780.0, 562.973449707, 7854715.5, 1.14154434526
1898.34, 3,560.301391602, 6880780.0, 562.976013184, 7042887.5, 1.02355946564
1898.34, 3,560.301391602, 6880780.0, 562.978515625, 4356868.5, 0.633193983822
1898.34, 3,560.303894043, 7158072.5, 562.970947266, 6187147.5, 0.86435943475
1898.34, 3,560.303894043, 7158072.5, 562.973449707, 7854715.5, 1.09732270803
1898.34, 3,560.303894043, 7158072.5, 562.976013184, 7042887.5, 0.98390837757
1898.34, 3,560.303894043, 7158072.5, 562.978515625, 4356868.5, 0.60866504216
1898.34, 3,560.306396484, 5231387.0, 562.968444824, 3299626.5, 0.630736456699
1898.34, 3,560.306396484, 5231387.0, 562.970947266, 6187147.5, 1.18269734202
1898.34, 3,560.306396484, 5231387.0, 562.973449707, 7854715.5, 1.50145945999
1898.34, 3,560.306396484, 5231387.0, 562.976013184, 7042887.5, 1.34627537592
1898.34, 3,560.306396484, 5231387.0, 562.978515625, 4356868.5, 0.832832382693
1898.34, 3,560.308898926, 2509916.5, 562.968444824, 3299626.5, 1.31463596498
1898.34, 3,560.308898926, 2509916.5, 562.978515625, 4356868.5, 1.73586193007
1898.34, 3,560.308898926, 2509916.5, 562.981018066, 1653528.25, 0.658798111411
1898.34, 3,560.629638672, 1323780.375, 563.301574707, 1949564.25, 1.47272484682
1898.34, 3,560.629638672, 1323780.375, 563.314147949, 1816673.375, 1.37233744306
1898.34, 3,560.632202148, 3536354.0, 563.301574707, 1949564.25, 0.551292164189
1898.34, 3,560.632202148, 3536354.0, 563.304077148, 4184899.75, 1.18339389948
1898.34, 3,560.632202148, 3536354.0, 563.30657959, 5908577.0, 1.67081038833
1898.34, 3,560.632202148, 3536354.0, 563.309143066, 5861157.0, 1.65740109729
1898.34, 3,560.632202148, 3536354.0, 563.311645508, 4064757.75, 1.14942049071
1898.34, 3,560.632202148, 3536354.0, 563.314147949, 1816673.375, 0.513713665261
1898.34, 3,560.63470459, 5851018.5, 563.304077148, 4184899.75, 0.715242953
1898.34, 3,560.63470459, 5851018.5, 563.30657959, 5908577.0, 1.00983734712
1898.34, 3,560.63470459, 5851018.5, 563.309143066, 5861157.0, 1.00173277524
1898.34, 3,560.63470459, 5851018.5, 563.311645508, 4064757.75, 0.694709433922
1898.34, 3,560.637207031, 6699537.5, 563.304077148, 4184899.75, 0.624655022828
1898.34, 3,560.637207031, 6699537.5, 563.30657959, 5908577.0, 0.881938044231
1898.34, 3,560.637207031, 6699537.5, 563.309143066, 5861157.0, 0.87485994369
1898.34, 3,560.637207031, 6699537.5, 563.311645508, 4064757.75, 0.606722143133
1898.34, 3,560.639709473, 5421538.0, 563.304077148, 4184899.75, 0.771902687023
1898.34, 3,560.639709473, 5421538.0, 563.30657959, 5908577.0, 1.08983410243
1898.34, 3,560.639709473, 5421538.0, 563.309143066, 5861157.0, 1.0810875069
1898.34, 3,560.639709473, 5421538.0, 563.311645508, 4064757.75, 0.749742554604
1898.34, 3,560.642211914, 2969178.0, 563.301574707, 1949564.25, 0.656600665235
1898.34, 3,560.642211914, 2969178.0, 563.304077148, 4184899.75, 1.40944724432
1898.34, 3,560.642211914, 2969178.0, 563.30657959, 5908577.0, 1.98997062487
1898.34, 3,560.642211914, 2969178.0, 563.309143066, 5861157.0, 1.97399987471
1898.34, 3,560.642211914, 2969178.0, 563.311645508, 4064757.75, 1.36898419361
1898.34, 3,560.642211914, 2969178.0, 563.314147949, 1816673.375, 0.611843875645
1898.34, 3,560.965759277, 1471356.625, 563.637512207, 1533788.375, 1.04243141937
1898.34, 3,560.965759277, 1471356.625, 563.640014648, 2441066.75, 1.65905852363
1898.34, 3,560.965759277, 1471356.625, 563.642578125, 2694520.75, 1.83131723759
1898.34, 3,560.965759277, 1471356.625, 563.645080566, 2093012.25, 1.42250506399
1898.34, 3,560.965759277, 1471356.625, 563.647644043, 1083482.25, 0.736383166114
1898.34, 3,560.968261719, 2680057.75, 563.637512207, 1533788.375, 0.572296763008
1898.34, 3,560.968261719, 2680057.75, 563.640014648, 2441066.75, 0.910826175294
1898.34, 3,560.968261719, 2680057.75, 563.642578125, 2694520.75, 1.0053965255
1898.34, 3,560.968261719, 2680057.75, 563.645080566, 2093012.25, 0.780957891672
1898.34, 3,560.97076416, 3321203.25, 563.640014648, 2441066.75, 0.734994689048
1898.34, 3,560.97076416, 3321203.25, 563.642578125, 2694520.75, 0.811308597268
1898.34, 3,560.97076416, 3321203.25, 563.645080566, 2093012.25, 0.630196977556
1898.34, 3,560.973266602, 2907396.75, 563.637512207, 1533788.375, 0.527546979957
1898.34, 3,560.973266602, 2907396.75, 563.640014648, 2441066.75, 0.839605654096
1898.34, 3,560.973266602, 2907396.75, 563.642578125, 2694520.75, 0.926781234794
1898.34, 3,560.973266602, 2907396.75, 563.645080566, 2093012.25, 0.719892202535
1898.34, 3,560.975769043, 1749933.875, 563.637512207, 1533788.375, 0.87648361856
1898.34, 3,560.975769043, 1749933.875, 563.640014648, 2441066.75, 1.39494799482
1898.34, 3,560.975769043, 1749933.875, 563.642578125, 2694520.75, 1.53978432471
1898.34, 3,560.975769043, 1749933.875, 563.645080566, 2093012.25, 1.19605219369
1898.34, 3,560.975769043, 1749933.875, 563.647644043, 1083482.25, 0.619156109542
1900.19, 3,560.293884277, 1123753.0, 562.965881348, 1542240.625, 1.37240178669
1900.19, 3,560.296386719, 2528772.0, 562.965881348, 1542240.625, 0.609877294197
1900.19, 3,560.296386719, 2528772.0, 562.968444824, 2974232.0, 1.17615664837
1900.19, 3,560.296386719, 2528772.0, 562.970947266, 3882168.75, 1.53519919945
1900.19, 3,560.296386719, 2528772.0, 562.973449707, 3579826.0, 1.41563810419
1900.19, 3,560.296386719, 2528772.0, 562.976013184, 2282546.25, 0.902630308308
1900.19, 3,560.29888916, 3722857.25, 562.968444824, 2974232.0, 0.798911105173
1900.19, 3,560.29888916, 3722857.25, 562.970947266, 3882168.75, 1.04279280383
1900.19, 3,560.29888916, 3722857.25, 562.973449707, 3579826.0, 0.961580248611
1900.19, 3,560.29888916, 3722857.25, 562.976013184, 2282546.25, 0.613116780129
1900.19, 3,560.301391602, 3844589.0, 562.968444824, 2974232.0, 0.773615073029
1900.19, 3,560.301391602, 3844589.0, 562.970947266, 3882168.75, 1.00977471194
1900.19, 3,560.301391602, 3844589.0, 562.973449707, 3579826.0, 0.931133601017
1900.19, 3,560.301391602, 3844589.0, 562.976013184, 2282546.25, 0.593703579238
1900.19, 3,560.303894043, 2783415.5, 562.965881348, 1542240.625, 0.55408207111
1900.19, 3,560.303894043, 2783415.5, 562.968444824, 2974232.0, 1.06855480254
1900.19, 3,560.303894043, 2783415.5, 562.970947266, 3882168.75, 1.39474999331
1900.19, 3,560.303894043, 2783415.5, 562.973449707, 3579826.0, 1.28612706224
1900.19, 3,560.303894043, 2783415.5, 562.976013184, 2282546.25, 0.820052288277
1900.19, 3,560.306396484, 1308510.25, 562.965881348, 1542240.625, 1.17862326642
1900.19, 3,560.306396484, 1308510.25, 562.976013184, 2282546.25, 1.74438545667
1900.19, 3,560.629638672, 1729911.875, 563.301574707, 2099135.25, 1.21343478841
1900.19, 3,560.629638672, 1729911.875, 563.304077148, 3129577.5, 1.80909648938
1900.19, 3,560.629638672, 1729911.875, 563.30657959, 3298801.25, 1.90691866891
1900.19, 3,560.629638672, 1729911.875, 563.309143066, 2450856.0, 1.41675193715
1900.19, 3,560.629638672, 1729911.875, 563.311645508, 1194640.25, 0.690578674709
1900.19, 3,560.632202148, 2943899.5, 563.301574707, 2099135.25, 0.713045825783
1900.19, 3,560.632202148, 2943899.5, 563.304077148, 3129577.5, 1.06307212593
1900.19, 3,560.632202148, 2943899.5, 563.30657959, 3298801.25, 1.12055498158
1900.19, 3,560.632202148, 2943899.5, 563.309143066, 2450856.0, 0.83252026776
1900.19, 3,560.63470459, 3455353.75, 563.301574707, 2099135.25, 0.607502270932
1900.19, 3,560.63470459, 3455353.75, 563.304077148, 3129577.5, 0.905718408716
1900.19, 3,560.63470459, 3455353.75, 563.30657959, 3298801.25, 0.95469277205
1900.19, 3,560.63470459, 3455353.75, 563.309143066, 2450856.0, 0.709292355378
1900.19, 3,560.637207031, 2862853.5, 563.301574707, 2099135.25, 0.733231808753
1900.19, 3,560.637207031, 2862853.5, 563.304077148, 3129577.5, 1.09316718442
1900.19, 3,560.637207031, 2862853.5, 563.30657959, 3298801.25, 1.15227735195
1900.19, 3,560.637207031, 2862853.5, 563.309143066, 2450856.0, 0.856088514484
1900.19, 3,560.639709473, 1603943.375, 563.301574707, 2099135.25, 1.30873401313
1900.19, 3,560.639709473, 1603943.375, 563.304077148, 3129577.5, 1.95117704825
1900.19, 3,560.639709473, 1603943.375, 563.309143066, 2450856.0, 1.52801902997
1900.19, 3,560.639709473, 1603943.375, 563.311645508, 1194640.25, 0.744814479501
1900.19, 3,560.965759277, 1315983.75, 563.637512207, 1399581.25, 1.06352472058
1900.19, 3,560.965759277, 1315983.75, 563.640014648, 1627318.375, 1.23657938405
1900.19, 3,560.965759277, 1315983.75, 563.642578125, 1338273.625, 1.01693780413
1900.19, 3,560.968261719, 1658701.25, 563.637512207, 1399581.25, 0.843781392219
1900.19, 3,560.968261719, 1658701.25, 563.640014648, 1627318.375, 0.981079850877
1900.19, 3,560.968261719, 1658701.25, 563.642578125, 1338273.625, 0.806820170299
1900.19, 3,560.97076416, 1480817.125, 563.637512207, 1399581.25, 0.945141183453
1900.19, 3,560.97076416, 1480817.125, 563.640014648, 1627318.375, 1.0989327092
1900.19, 3,560.97076416, 1480817.125, 563.642578125, 1338273.625, 0.903739970592
1902.09, 3,560.296386719, 1053174.125, 562.968444824, 1170375.5, 1.11128394842
1902.09, 3,560.296386719, 1053174.125, 562.970947266, 1445007.0, 1.37204946998
1902.09, 3,560.296386719, 1053174.125, 562.973449707, 1262163.375, 1.19843750909
1902.09, 3,560.29888916, 1472925.875, 562.968444824, 1170375.5, 0.794592260116
1902.09, 3,560.29888916, 1472925.875, 562.970947266, 1445007.0, 0.981045295304
1902.09, 3,560.29888916, 1472925.875, 562.973449707, 1262163.375, 0.856908956807
1902.09, 3,560.301391602, 1446407.75, 562.968444824, 1170375.5, 0.809160141737
1902.09, 3,560.301391602, 1446407.75, 562.970947266, 1445007.0, 0.999031566306
1902.09, 3,560.301391602, 1446407.75, 562.973449707, 1262163.375, 0.872619339187
1902.09, 3,560.632202148, 1155213.0, 563.304077148, 1111857.125, 0.962469367121
1902.09, 3,560.632202148, 1155213.0, 563.30657959, 1097775.5, 0.950279731963
1902.09, 3,560.63470459, 1265431.25, 563.304077148, 1111857.125, 0.878638902746
1902.09, 3,560.63470459, 1265431.25, 563.30657959, 1097775.5, 0.867510976989
1903.47, 3,560.296386719, 1357118.625, 562.968444824, 1933565.75, 1.42475809733
1903.47, 3,560.296386719, 1357118.625, 562.978515625, 2176754.5, 1.60395300742
1903.47, 3,560.29888916, 2903141.25, 562.968444824, 1933565.75, 0.666025378545
1903.47, 3,560.29888916, 2903141.25, 562.970947266, 3465669.25, 1.19376528786
1903.47, 3,560.29888916, 2903141.25, 562.973449707, 4245138.0, 1.46225678823
1903.47, 3,560.29888916, 2903141.25, 562.976013184, 3674498.25, 1.26569737177
1903.47, 3,560.29888916, 2903141.25, 562.978515625, 2176754.5, 0.749792832161
1903.47, 3,560.301391602, 4097152.75, 562.970947266, 3465669.25, 0.845872600186
1903.47, 3,560.301391602, 4097152.75, 562.973449707, 4245138.0, 1.03611904633
1903.47, 3,560.301391602, 4097152.75, 562.976013184, 3674498.25, 0.896841898316
1903.47, 3,560.301391602, 4097152.75, 562.978515625, 2176754.5, 0.531284683003
1903.47, 3,560.303894043, 4065859.5, 562.970947266, 3465669.25, 0.852382934039
1903.47, 3,560.303894043, 4065859.5, 562.973449707, 4245138.0, 1.04409362891
1903.47, 3,560.303894043, 4065859.5, 562.976013184, 3674498.25, 0.903744521915
1903.47, 3,560.303894043, 4065859.5, 562.978515625, 2176754.5, 0.535373762915
1903.47, 3,560.306396484, 2820086.5, 562.968444824, 1933565.75, 0.685640582301
1903.47, 3,560.306396484, 2820086.5, 562.970947266, 3465669.25, 1.22892303126
1903.47, 3,560.306396484, 2820086.5, 562.973449707, 4245138.0, 1.50532191123
1903.47, 3,560.306396484, 2820086.5, 562.976013184, 3674498.25, 1.30297359673
1903.47, 3,560.306396484, 2820086.5, 562.978515625, 2176754.5, 0.771875082555
1903.47, 3,560.308898926, 1254607.75, 562.968444824, 1933565.75, 1.54117153349
1903.47, 3,560.308898926, 1254607.75, 562.978515625, 2176754.5, 1.73500801346
1903.47, 3,560.632202148, 2057259.875, 563.301574707, 1147968.5, 0.558008501478
1903.47, 3,560.632202148, 2057259.875, 563.304077148, 2350380.5, 1.14248108786
1903.47, 3,560.632202148, 2057259.875, 563.30657959, 3228265.0, 1.56920622389
1903.47, 3,560.632202148, 2057259.875, 563.309143066, 3133883.75, 1.52332905924
1903.47, 3,560.632202148, 2057259.875, 563.311645508, 2126849.0, 1.03382612272
1903.47, 3,560.63470459, 3240265.5, 563.304077148, 2350380.5, 0.725366640481
1903.47, 3,560.63470459, 3240265.5, 563.30657959, 3228265.0, 0.996296445461
1903.47, 3,560.63470459, 3240265.5, 563.309143066, 3133883.75, 0.967168816876
1903.47, 3,560.63470459, 3240265.5, 563.311645508, 2126849.0, 0.656381089759
1903.47, 3,560.637207031, 3554525.5, 563.304077148, 2350380.5, 0.661236077783
1903.47, 3,560.637207031, 3554525.5, 563.30657959, 3228265.0, 0.908212643291
1903.47, 3,560.637207031, 3554525.5, 563.309143066, 3133883.75, 0.88166022441
